Num,lat,lon,value,MAT,MAT_season,MAP,MAP_season,AI,AET,VPD,srad,tmax,tmin,CEC,BD,pH,Sand,Silt,Clay,SWC,SOC,TN,TP,MBC,MBN,FB_ratio,NPP,BNPP,NDVI,Ndep,LDMC,SLA_MODIS,LNC_MODIS,LPC_MODIS,Vcmax,fLNR,EM_tree,AM_tree
293,21.9,101.7666667,0.34012,20.09262,335.3439,1629,77.53574,11356,1044.395,0.7666667,190.9083,25.41667,14.5,0.1218,1.23,5.1,40,30,28,34,19.2,1.5,600,77.7632,12.8475,0.151526,14030,1.642787,0.788,0.09289441,0.3339872,9.947321,16.1404,1.243862,61.06399,13.13757,0.4647754,0.5733801
294,21.9,101.7666667,0.9272,20.09262,335.3439,1629,77.53574,11356,1044.395,0.7666667,190.9083,25.41667,14.5,0.1218,1.23,5.1,40,30,28,34,19.2,1.5,600,77.7632,12.8475,0.151526,14030,1.642787,0.788,0.09289441,0.3339872,9.947321,16.1404,1.243862,61.06399,13.13757,0.4647754,0.5733801
295,21.9,101.7666667,0.43144,20.09262,335.3439,1629,77.53574,11356,1044.395,0.7666667,190.9083,25.41667,14.5,0.1218,1.23,5.1,40,30,28,34,19.2,1.5,600,77.7632,12.8475,0.151526,14030,1.642787,0.788,0.09289441,0.3339872,9.947321,16.1404,1.243862,61.06399,13.13757,0.4647754,0.5733801
296,21.9,101.7666667,0.47928,20.09262,335.3439,1629,77.53574,11356,1044.395,0.7666667,190.9083,25.41667,14.5,0.1218,1.23,5.1,40,30,28,34,19.2,1.5,600,77.7632,12.8475,0.151526,14030,1.642787,0.788,0.09289441,0.3339872,9.947321,16.1404,1.243862,61.06399,13.13757,0.4647754,0.5733801
297,21.9,101.7666667,0.29663,20.09262,335.3439,1629,77.53574,11356,1044.395,0.7666667,190.9083,25.41667,14.5,0.1218,1.23,5.1,40,30,28,34,19.2,1.5,600,77.7632,12.8475,0.151526,14030,1.642787,0.788,0.09289441,0.3339872,9.947321,16.1404,1.243862,61.06399,13.13757,0.4647754,0.5733801
298,21.9,101.7666667,3.64513,20.09262,335.3439,1629,77.53574,11356,1044.395,0.7666667,190.9083,25.41667,14.5,0.1218,1.23,5.1,40,30,28,34,19.2,1.5,600,77.7632,12.8475,0.151526,14030,1.642787,0.788,0.09289441,0.3339872,9.947321,16.1404,1.243862,61.06399,13.13757,0.4647754,0.5733801
299,21.9,101.7666667,3.64513,20.09262,335.3439,1629,77.53574,11356,1044.395,0.7666667,190.9083,25.41667,14.5,0.1218,1.23,5.1,40,30,28,34,19.2,1.5,600,77.7632,12.8475,0.151526,14030,1.642787,0.788,0.09289441,0.3339872,9.947321,16.1404,1.243862,61.06399,13.13757,0.4647754,0.5733801
300,21.9,101.7666667,2.29269,20.09262,335.3439,1629,77.53574,11356,1044.395,0.7666667,190.9083,25.41667,14.5,0.1218,1.23,5.1,40,30,28,34,19.2,1.5,600,77.7632,12.8475,0.151526,14030,1.642787,0.788,0.09289441,0.3339872,9.947321,16.1404,1.243862,61.06399,13.13757,0.4647754,0.5733801
301,21.9,101.7666667,2.67102,20.09262,335.3439,1629,77.53574,11356,1044.395,0.7666667,190.9083,25.41667,14.5,0.1218,1.23,5.1,40,30,28,34,19.2,1.5,600,77.7632,12.8475,0.151526,14030,1.642787,0.788,0.09289441,0.3339872,9.947321,16.1404,1.243862,61.06399,13.13757,0.4647754,0.5733801
302,21.9,101.7666667,4.45399,20.09262,335.3439,1629,77.53574,11356,1044.395,0.7666667,190.9083,25.41667,14.5,0.1218,1.23,5.1,40,30,28,34,19.2,1.5,600,77.7632,12.8475,0.151526,14030,1.642787,0.788,0.09289441,0.3339872,9.947321,16.1404,1.243862,61.06399,13.13757,0.4647754,0.5733801
303,37.61666667,101.2,0.44209,-2.476125,880.6958,487,98.47426,4911,371.6557,0.2583333,178.1583,2.408333,-9.808333,0.134,1.25,7,43,43,14,32,53.6,3,800,192.021,16.6943,0.1563149,2527,1.635824,0.358,0.0428123,0.2431481,12.34318,17.55084,1.573081,111.9344,34.9769,0.9889953,0.01351052
304,37.61666667,101.2,0.2244,-2.476125,880.6958,487,98.47426,4911,371.6557,0.2583333,178.1583,2.408333,-9.808333,0.134,1.25,7,43,43,14,32,53.6,3,800,192.021,16.6943,0.1563149,2527,1.635824,0.358,0.0428123,0.2431481,12.34318,17.55084,1.573081,111.9344,34.9769,0.9889953,0.01351052
305,37.61666667,101.2,0.18627,-2.476125,880.6958,487,98.47426,4911,371.6557,0.2583333,178.1583,2.408333,-9.808333,0.134,1.25,7,43,43,14,32,53.6,3,800,192.021,16.6943,0.1563149,2527,1.635824,0.358,0.0428123,0.2431481,12.34318,17.55084,1.573081,111.9344,34.9769,0.9889953,0.01351052
306,30.95,88.7,1.496535833,0.7329792,761.8974,365,110.4339,2738,459.239,0.4416667,194.1167,7.483333,-5.633333,0.1061,1.22,8.1,50,35,15,32,18.5,1.6,900,83.3294,7.19683,0.1923348,304,1.160823,0.143,0.07891928,0.2307627,10.48597,18.86866,1.372846,85.55246,21.72647,0.9021321,0.1073348
307,30.95,88.7,0.574950833,0.7329792,761.8974,365,110.4339,2738,459.239,0.4416667,194.1167,7.483333,-5.633333,0.1061,1.22,8.1,50,35,15,32,18.5,1.6,900,83.3294,7.19683,0.1923348,304,1.160823,0.143,0.07891928,0.2307627,10.48597,18.86866,1.372846,85.55246,21.72647,0.9021321,0.1073348
308,30.95,88.7,0.058508333,0.7329792,761.8974,365,110.4339,2738,459.239,0.4416667,194.1167,7.483333,-5.633333,0.1061,1.22,8.1,50,35,15,32,18.5,1.6,900,83.3294,7.19683,0.1923348,304,1.160823,0.143,0.07891928,0.2307627,10.48597,18.86866,1.372846,85.55246,21.72647,0.9021321,0.1073348
309,30.95,88.7,2.783841667,0.7329792,761.8974,365,110.4339,2738,459.239,0.4416667,194.1167,7.483333,-5.633333,0.1061,1.22,8.1,50,35,15,32,18.5,1.6,900,83.3294,7.19683,0.1923348,304,1.160823,0.143,0.07891928,0.2307627,10.48597,18.86866,1.372846,85.55246,21.72647,0.9021321,0.1073348
310,30.95,88.7,0.8315825,0.7329792,761.8974,365,110.4339,2738,459.239,0.4416667,194.1167,7.483333,-5.633333,0.1061,1.22,8.1,50,35,15,32,18.5,1.6,900,83.3294,7.19683,0.1923348,304,1.160823,0.143,0.07891928,0.2307627,10.48597,18.86866,1.372846,85.55246,21.72647,0.9021321,0.1073348
311,30.95,88.7,0.062393333,0.7329792,761.8974,365,110.4339,2738,459.239,0.4416667,194.1167,7.483333,-5.633333,0.1061,1.22,8.1,50,35,15,32,18.5,1.6,900,83.3294,7.19683,0.1923348,304,1.160823,0.143,0.07891928,0.2307627,10.48597,18.86866,1.372846,85.55246,21.72647,0.9021321,0.1073348
312,30.95,88.7,0.996718333,0.7329792,761.8974,365,110.4339,2738,459.239,0.4416667,194.1167,7.483333,-5.633333,0.1061,1.22,8.1,50,35,15,32,18.5,1.6,900,83.3294,7.19683,0.1923348,304,1.160823,0.143,0.07891928,0.2307627,10.48597,18.86866,1.372846,85.55246,21.72647,0.9021321,0.1073348
313,30.95,88.7,0.29995,0.7329792,761.8974,365,110.4339,2738,459.239,0.4416667,194.1167,7.483333,-5.633333,0.1061,1.22,8.1,50,35,15,32,18.5,1.6,900,83.3294,7.19683,0.1923348,304,1.160823,0.143,0.07891928,0.2307627,10.48597,18.86866,1.372846,85.55246,21.72647,0.9021321,0.1073348
314,30.95,88.7,0.117763333,0.7329792,761.8974,365,110.4339,2738,459.239,0.4416667,194.1167,7.483333,-5.633333,0.1061,1.22,8.1,50,35,15,32,18.5,1.6,900,83.3294,7.19683,0.1923348,304,1.160823,0.143,0.07891928,0.2307627,10.48597,18.86866,1.372846,85.55246,21.72647,0.9021321,0.1073348
315,39.96666667,115.4333333,2.97471,8.888698,1109.721,477,121.3676,3494,541.483,0.7916667,183.7167,15.20833,3.45,0.154,1.29,7,48,40,12,36,13.4,1.4,500,74.9427,9.55056,0.127462,558,0.7006838,0.481,0.2048912,0.303202,12.6113,16.16924,1.31169,74.64641,17.4012,0.7963215,0.184018
316,39.96666667,115.4333333,3.15286,8.888698,1109.721,477,121.3676,3494,541.483,0.7916667,183.7167,15.20833,3.45,0.154,1.29,7,48,40,12,36,13.4,1.4,500,74.9427,9.55056,0.127462,558,0.7006838,0.481,0.2048912,0.303202,12.6113,16.16924,1.31169,74.64641,17.4012,0.7963215,0.184018
317,39.96666667,115.4333333,0.76385,8.888698,1109.721,477,121.3676,3494,541.483,0.7916667,183.7167,15.20833,3.45,0.154,1.29,7,48,40,12,36,13.4,1.4,500,74.9427,9.55056,0.127462,558,0.7006838,0.481,0.2048912,0.303202,12.6113,16.16924,1.31169,74.64641,17.4012,0.7963215,0.184018
318,39.96666667,115.4333333,0.70904,8.888698,1109.721,477,121.3676,3494,541.483,0.7916667,183.7167,15.20833,3.45,0.154,1.29,7,48,40,12,36,13.4,1.4,500,74.9427,9.55056,0.127462,558,0.7006838,0.481,0.2048912,0.303202,12.6113,16.16924,1.31169,74.64641,17.4012,0.7963215,0.184018
319,39.96666667,115.4333333,13.67268,8.888698,1109.721,477,121.3676,3494,541.483,0.7916667,183.7167,15.20833,3.45,0.154,1.29,7,48,40,12,36,13.4,1.4,500,74.9427,9.55056,0.127462,558,0.7006838,0.481,0.2048912,0.303202,12.6113,16.16924,1.31169,74.64641,17.4012,0.7963215,0.184018
320,39.96666667,115.4333333,11.4801,8.888698,1109.721,477,121.3676,3494,541.483,0.7916667,183.7167,15.20833,3.45,0.154,1.29,7,48,40,12,36,13.4,1.4,500,74.9427,9.55056,0.127462,558,0.7006838,0.481,0.2048912,0.303202,12.6113,16.16924,1.31169,74.64641,17.4012,0.7963215,0.184018
321,21.9,101.7666667,2.12508,20.09262,335.3439,1629,77.53574,11356,1044.395,0.7666667,190.9083,25.41667,14.5,0.1218,1.23,5.1,40,30,28,34,19.2,1.5,600,77.7632,12.8475,0.151526,14030,1.642787,0.788,0.09289441,0.3339872,9.947321,16.1404,1.243862,61.06399,13.13757,0.4647754,0.5733801
322,21.9,101.7666667,2.62298,20.09262,335.3439,1629,77.53574,11356,1044.395,0.7666667,190.9083,25.41667,14.5,0.1218,1.23,5.1,40,30,28,34,19.2,1.5,600,77.7632,12.8475,0.151526,14030,1.642787,0.788,0.09289441,0.3339872,9.947321,16.1404,1.243862,61.06399,13.13757,0.4647754,0.5733801
323,21.9,101.7666667,1.10188,20.09262,335.3439,1629,77.53574,11356,1044.395,0.7666667,190.9083,25.41667,14.5,0.1218,1.23,5.1,40,30,28,34,19.2,1.5,600,77.7632,12.8475,0.151526,14030,1.642787,0.788,0.09289441,0.3339872,9.947321,16.1404,1.243862,61.06399,13.13757,0.4647754,0.5733801
324,21.9,101.7666667,1.30743,20.09262,335.3439,1629,77.53574,11356,1044.395,0.7666667,190.9083,25.41667,14.5,0.1218,1.23,5.1,40,30,28,34,19.2,1.5,600,77.7632,12.8475,0.151526,14030,1.642787,0.788,0.09289441,0.3339872,9.947321,16.1404,1.243862,61.06399,13.13757,0.4647754,0.5733801
325,21.9,101.7666667,7.36444,20.09262,335.3439,1629,77.53574,11356,1044.395,0.7666667,190.9083,25.41667,14.5,0.1218,1.23,5.1,40,30,28,34,19.2,1.5,600,77.7632,12.8475,0.151526,14030,1.642787,0.788,0.09289441,0.3339872,9.947321,16.1404,1.243862,61.06399,13.13757,0.4647754,0.5733801
326,21.9,101.7666667,6.31383,20.09262,335.3439,1629,77.53574,11356,1044.395,0.7666667,190.9083,25.41667,14.5,0.1218,1.23,5.1,40,30,28,34,19.2,1.5,600,77.7632,12.8475,0.151526,14030,1.642787,0.788,0.09289441,0.3339872,9.947321,16.1404,1.243862,61.06399,13.13757,0.4647754,0.5733801
327,30.95,88.7,0.07402262,0.7329792,761.8974,365,110.4339,2738,459.239,0.4416667,194.1167,7.483333,-5.633333,0.1061,1.22,8.1,50,35,15,32,18.5,1.6,900,83.3294,7.19683,0.1923348,304,1.160823,0.143,0.07891928,0.2307627,10.48597,18.86866,1.372846,85.55246,21.72647,0.9021321,0.1073348
328,30.95,88.7,0.27402228,0.7329792,761.8974,365,110.4339,2738,459.239,0.4416667,194.1167,7.483333,-5.633333,0.1061,1.22,8.1,50,35,15,32,18.5,1.6,900,83.3294,7.19683,0.1923348,304,1.160823,0.143,0.07891928,0.2307627,10.48597,18.86866,1.372846,85.55246,21.72647,0.9021321,0.1073348
329,30.95,88.7,0.09395834,0.7329792,761.8974,365,110.4339,2738,459.239,0.4416667,194.1167,7.483333,-5.633333,0.1061,1.22,8.1,50,35,15,32,18.5,1.6,900,83.3294,7.19683,0.1923348,304,1.160823,0.143,0.07891928,0.2307627,10.48597,18.86866,1.372846,85.55246,21.72647,0.9021321,0.1073348
330,30.95,88.7,0.40608778,0.7329792,761.8974,365,110.4339,2738,459.239,0.4416667,194.1167,7.483333,-5.633333,0.1061,1.22,8.1,50,35,15,32,18.5,1.6,900,83.3294,7.19683,0.1923348,304,1.160823,0.143,0.07891928,0.2307627,10.48597,18.86866,1.372846,85.55246,21.72647,0.9021321,0.1073348
331,30.95,88.7,0.48164942,0.7329792,761.8974,365,110.4339,2738,459.239,0.4416667,194.1167,7.483333,-5.633333,0.1061,1.22,8.1,50,35,15,32,18.5,1.6,900,83.3294,7.19683,0.1923348,304,1.160823,0.143,0.07891928,0.2307627,10.48597,18.86866,1.372846,85.55246,21.72647,0.9021321,0.1073348
332,30.95,88.7,0.1287097,0.7329792,761.8974,365,110.4339,2738,459.239,0.4416667,194.1167,7.483333,-5.633333,0.1061,1.22,8.1,50,35,15,32,18.5,1.6,900,83.3294,7.19683,0.1923348,304,1.160823,0.143,0.07891928,0.2307627,10.48597,18.86866,1.372846,85.55246,21.72647,0.9021321,0.1073348
333,30.95,88.7,0.21425418,0.7329792,761.8974,365,110.4339,2738,459.239,0.4416667,194.1167,7.483333,-5.633333,0.1061,1.22,8.1,50,35,15,32,18.5,1.6,900,83.3294,7.19683,0.1923348,304,1.160823,0.143,0.07891928,0.2307627,10.48597,18.86866,1.372846,85.55246,21.72647,0.9021321,0.1073348
334,30.95,88.7,0.37731442,0.7329792,761.8974,365,110.4339,2738,459.239,0.4416667,194.1167,7.483333,-5.633333,0.1061,1.22,8.1,50,35,15,32,18.5,1.6,900,83.3294,7.19683,0.1923348,304,1.160823,0.143,0.07891928,0.2307627,10.48597,18.86866,1.372846,85.55246,21.72647,0.9021321,0.1073348
335,30.95,88.7,0.2187304,0.7329792,761.8974,365,110.4339,2738,459.239,0.4416667,194.1167,7.483333,-5.633333,0.1061,1.22,8.1,50,35,15,32,18.5,1.6,900,83.3294,7.19683,0.1923348,304,1.160823,0.143,0.07891928,0.2307627,10.48597,18.86866,1.372846,85.55246,21.72647,0.9021321,0.1073348
336,37.61666667,101.2,5.215,-2.476125,880.6958,487,98.47426,4911,371.6557,0.2583333,178.1583,2.408333,-9.808333,0.134,1.25,7,43,43,14,32,53.6,3,800,192.021,16.6943,0.1563149,2527,1.635824,0.358,0.0428123,0.2431481,12.34318,17.55084,1.573081,111.9344,34.9769,0.9889953,0.01351052
337,37.61666667,101.2,2.637916667,-2.476125,880.6958,487,98.47426,4911,371.6557,0.2583333,178.1583,2.408333,-9.808333,0.134,1.25,7,43,43,14,32,53.6,3,800,192.021,16.6943,0.1563149,2527,1.635824,0.358,0.0428123,0.2431481,12.34318,17.55084,1.573081,111.9344,34.9769,0.9889953,0.01351052
338,37.61666667,101.2,1.761666667,-2.476125,880.6958,487,98.47426,4911,371.6557,0.2583333,178.1583,2.408333,-9.808333,0.134,1.25,7,43,43,14,32,53.6,3,800,192.021,16.6943,0.1563149,2527,1.635824,0.358,0.0428123,0.2431481,12.34318,17.55084,1.573081,111.9344,34.9769,0.9889953,0.01351052
339,37.61666667,101.2,4.247916667,-2.476125,880.6958,487,98.47426,4911,371.6557,0.2583333,178.1583,2.408333,-9.808333,0.134,1.25,7,43,43,14,32,53.6,3,800,192.021,16.6943,0.1563149,2527,1.635824,0.358,0.0428123,0.2431481,12.34318,17.55084,1.573081,111.9344,34.9769,0.9889953,0.01351052
340,37.61666667,101.2,6.084583333,-2.476125,880.6958,487,98.47426,4911,371.6557,0.2583333,178.1583,2.408333,-9.808333,0.134,1.25,7,43,43,14,32,53.6,3,800,192.021,16.6943,0.1563149,2527,1.635824,0.358,0.0428123,0.2431481,12.34318,17.55084,1.573081,111.9344,34.9769,0.9889953,0.01351052
341,37.61666667,101.2,0.775,-2.476125,880.6958,487,98.47426,4911,371.6557,0.2583333,178.1583,2.408333,-9.808333,0.134,1.25,7,43,43,14,32,53.6,3,800,192.021,16.6943,0.1563149,2527,1.635824,0.358,0.0428123,0.2431481,12.34318,17.55084,1.573081,111.9344,34.9769,0.9889953,0.01351052
342,37.61666667,101.2,4.65,-2.476125,880.6958,487,98.47426,4911,371.6557,0.2583333,178.1583,2.408333,-9.808333,0.134,1.25,7,43,43,14,32,53.6,3,800,192.021,16.6943,0.1563149,2527,1.635824,0.358,0.0428123,0.2431481,12.34318,17.55084,1.573081,111.9344,34.9769,0.9889953,0.01351052
343,37.61666667,101.2,7.635833333,-2.476125,880.6958,487,98.47426,4911,371.6557,0.2583333,178.1583,2.408333,-9.808333,0.134,1.25,7,43,43,14,32,53.6,3,800,192.021,16.6943,0.1563149,2527,1.635824,0.358,0.0428123,0.2431481,12.34318,17.55084,1.573081,111.9344,34.9769,0.9889953,0.01351052
344,37.61666667,101.2,5.104583333,-2.476125,880.6958,487,98.47426,4911,371.6557,0.2583333,178.1583,2.408333,-9.808333,0.134,1.25,7,43,43,14,32,53.6,3,800,192.021,16.6943,0.1563149,2527,1.635824,0.358,0.0428123,0.2431481,12.34318,17.55084,1.573081,111.9344,34.9769,0.9889953,0.01351052
345,37.61666667,101.2,3.06,-2.476125,880.6958,487,98.47426,4911,371.6557,0.2583333,178.1583,2.408333,-9.808333,0.134,1.25,7,43,43,14,32,53.6,3,800,192.021,16.6943,0.1563149,2527,1.635824,0.358,0.0428123,0.2431481,12.34318,17.55084,1.573081,111.9344,34.9769,0.9889953,0.01351052
346,37.61666667,101.2,0.930833333,-2.476125,880.6958,487,98.47426,4911,371.6557,0.2583333,178.1583,2.408333,-9.808333,0.134,1.25,7,43,43,14,32,53.6,3,800,192.021,16.6943,0.1563149,2527,1.635824,0.358,0.0428123,0.2431481,12.34318,17.55084,1.573081,111.9344,34.9769,0.9889953,0.01351052
347,37.61666667,101.2,33.07791667,-2.476125,880.6958,487,98.47426,4911,371.6557,0.2583333,178.1583,2.408333,-9.808333,0.134,1.25,7,43,43,14,32,53.6,3,800,192.021,16.6943,0.1563149,2527,1.635824,0.358,0.0428123,0.2431481,12.34318,17.55084,1.573081,111.9344,34.9769,0.9889953,0.01351052
348,37.61666667,101.2,11.41666667,-2.476125,880.6958,487,98.47426,4911,371.6557,0.2583333,178.1583,2.408333,-9.808333,0.134,1.25,7,43,43,14,32,53.6,3,800,192.021,16.6943,0.1563149,2527,1.635824,0.358,0.0428123,0.2431481,12.34318,17.55084,1.573081,111.9344,34.9769,0.9889953,0.01351052
349,37.61666667,101.2,5.855833333,-2.476125,880.6958,487,98.47426,4911,371.6557,0.2583333,178.1583,2.408333,-9.808333,0.134,1.25,7,43,43,14,32,53.6,3,800,192.021,16.6943,0.1563149,2527,1.635824,0.358,0.0428123,0.2431481,12.34318,17.55084,1.573081,111.9344,34.9769,0.9889953,0.01351052
350,37.61666667,101.2,16.9775,-2.476125,880.6958,487,98.47426,4911,371.6557,0.2583333,178.1583,2.408333,-9.808333,0.134,1.25,7,43,43,14,32,53.6,3,800,192.021,16.6943,0.1563149,2527,1.635824,0.358,0.0428123,0.2431481,12.34318,17.55084,1.573081,111.9344,34.9769,0.9889953,0.01351052
351,37.61666667,101.2,37.99208333,-2.476125,880.6958,487,98.47426,4911,371.6557,0.2583333,178.1583,2.408333,-9.808333,0.134,1.25,7,43,43,14,32,53.6,3,800,192.021,16.6943,0.1563149,2527,1.635824,0.358,0.0428123,0.2431481,12.34318,17.55084,1.573081,111.9344,34.9769,0.9889953,0.01351052
352,37.61666667,101.2,13.42083333,-2.476125,880.6958,487,98.47426,4911,371.6557,0.2583333,178.1583,2.408333,-9.808333,0.134,1.25,7,43,43,14,32,53.6,3,800,192.021,16.6943,0.1563149,2527,1.635824,0.358,0.0428123,0.2431481,12.34318,17.55084,1.573081,111.9344,34.9769,0.9889953,0.01351052
353,37.61666667,101.2,30.16833333,-2.476125,880.6958,487,98.47426,4911,371.6557,0.2583333,178.1583,2.408333,-9.808333,0.134,1.25,7,43,43,14,32,53.6,3,800,192.021,16.6943,0.1563149,2527,1.635824,0.358,0.0428123,0.2431481,12.34318,17.55084,1.573081,111.9344,34.9769,0.9889953,0.01351052
354,37.61666667,101.2,44.00583333,-2.476125,880.6958,487,98.47426,4911,371.6557,0.2583333,178.1583,2.408333,-9.808333,0.134,1.25,7,43,43,14,32,53.6,3,800,192.021,16.6943,0.1563149,2527,1.635824,0.358,0.0428123,0.2431481,12.34318,17.55084,1.573081,111.9344,34.9769,0.9889953,0.01351052
355,37.61666667,101.2,63.66291667,-2.476125,880.6958,487,98.47426,4911,371.6557,0.2583333,178.1583,2.408333,-9.808333,0.134,1.25,7,43,43,14,32,53.6,3,800,192.021,16.6943,0.1563149,2527,1.635824,0.358,0.0428123,0.2431481,12.34318,17.55084,1.573081,111.9344,34.9769,0.9889953,0.01351052
356,37.61666667,101.2,15.68416667,-2.476125,880.6958,487,98.47426,4911,371.6557,0.2583333,178.1583,2.408333,-9.808333,0.134,1.25,7,43,43,14,32,53.6,3,800,192.021,16.6943,0.1563149,2527,1.635824,0.358,0.0428123,0.2431481,12.34318,17.55084,1.573081,111.9344,34.9769,0.9889953,0.01351052
357,37.61666667,101.2,11.41666667,-2.476125,880.6958,487,98.47426,4911,371.6557,0.2583333,178.1583,2.408333,-9.808333,0.134,1.25,7,43,43,14,32,53.6,3,800,192.021,16.6943,0.1563149,2527,1.635824,0.358,0.0428123,0.2431481,12.34318,17.55084,1.573081,111.9344,34.9769,0.9889953,0.01351052
358,31.41,103.21,0.035,2.329896,620.5702,808,79.34238,12770,516.9334,0.075,141.2417,4.516667,-7.175,0.267,1.25,6.2,36,50,14,36,42.9,3.4,1200,124.024,18.0152,0.1640041,4695,1.616889,0.287,0.1559555,0.3086956,9.093012,14.87374,1.500414,59.33065,12.77423,0.7459499,0.2099835
359,31.41,103.21,0.447,2.329896,620.5702,808,79.34238,12770,516.9334,0.075,141.2417,4.516667,-7.175,0.267,1.25,6.2,36,50,14,36,42.9,3.4,1200,124.024,18.0152,0.1640041,4695,1.616889,0.287,0.1559555,0.3086956,9.093012,14.87374,1.500414,59.33065,12.77423,0.7459499,0.2099835
360,31.41,103.21,0.055,2.329896,620.5702,808,79.34238,12770,516.9334,0.075,141.2417,4.516667,-7.175,0.267,1.25,6.2,36,50,14,36,42.9,3.4,1200,124.024,18.0152,0.1640041,4695,1.616889,0.287,0.1559555,0.3086956,9.093012,14.87374,1.500414,59.33065,12.77423,0.7459499,0.2099835
361,31.41,103.21,0.07,2.329896,620.5702,808,79.34238,12770,516.9334,0.075,141.2417,4.516667,-7.175,0.267,1.25,6.2,36,50,14,36,42.9,3.4,1200,124.024,18.0152,0.1640041,4695,1.616889,0.287,0.1559555,0.3086956,9.093012,14.87374,1.500414,59.33065,12.77423,0.7459499,0.2099835
362,31.41,103.21,0.485,2.329896,620.5702,808,79.34238,12770,516.9334,0.075,141.2417,4.516667,-7.175,0.267,1.25,6.2,36,50,14,36,42.9,3.4,1200,124.024,18.0152,0.1640041,4695,1.616889,0.287,0.1559555,0.3086956,9.093012,14.87374,1.500414,59.33065,12.77423,0.7459499,0.2099835
363,31.41,103.21,0.085,2.329896,620.5702,808,79.34238,12770,516.9334,0.075,141.2417,4.516667,-7.175,0.267,1.25,6.2,36,50,14,36,42.9,3.4,1200,124.024,18.0152,0.1640041,4695,1.616889,0.287,0.1559555,0.3086956,9.093012,14.87374,1.500414,59.33065,12.77423,0.7459499,0.2099835
364,44.273167,116.345333,1.30615,1.853562,1471.768,267,114.1959,2070,223.2948,0.6833333,181.35,9.216666,-3.925,0.1616,1.14,8.1,35,44,21,27,14,1.6,800,128.693,12.3934,0.1535518,978,1.020285,0.161,0.1236632,0.2400887,15.05437,19.79524,1.439822,96.11333,29.6355,0.8642704,0.1305432
365,44.273167,116.345333,1.21349,1.853562,1471.768,267,114.1959,2070,223.2948,0.6833333,181.35,9.216666,-3.925,0.1616,1.14,8.1,35,44,21,27,14,1.6,800,128.693,12.3934,0.1535518,978,1.020285,0.161,0.1236632,0.2400887,15.05437,19.79524,1.439822,96.11333,29.6355,0.8642704,0.1305432
366,44.273167,116.345333,4.66518,1.853562,1471.768,267,114.1959,2070,223.2948,0.6833333,181.35,9.216666,-3.925,0.1616,1.14,8.1,35,44,21,27,14,1.6,800,128.693,12.3934,0.1535518,978,1.020285,0.161,0.1236632,0.2400887,15.05437,19.79524,1.439822,96.11333,29.6355,0.8642704,0.1305432
367,44.273167,116.345333,1.16715,1.853562,1471.768,267,114.1959,2070,223.2948,0.6833333,181.35,9.216666,-3.925,0.1616,1.14,8.1,35,44,21,27,14,1.6,800,128.693,12.3934,0.1535518,978,1.020285,0.161,0.1236632,0.2400887,15.05437,19.79524,1.439822,96.11333,29.6355,0.8642704,0.1305432
368,44.273167,116.345333,12.32146,1.853562,1471.768,267,114.1959,2070,223.2948,0.6833333,181.35,9.216666,-3.925,0.1616,1.14,8.1,35,44,21,27,14,1.6,800,128.693,12.3934,0.1535518,978,1.020285,0.161,0.1236632,0.2400887,15.05437,19.79524,1.439822,96.11333,29.6355,0.8642704,0.1305432
369,44.273167,116.345333,5.98563,1.853562,1471.768,267,114.1959,2070,223.2948,0.6833333,181.35,9.216666,-3.925,0.1616,1.14,8.1,35,44,21,27,14,1.6,800,128.693,12.3934,0.1535518,978,1.020285,0.161,0.1236632,0.2400887,15.05437,19.79524,1.439822,96.11333,29.6355,0.8642704,0.1305432
370,44.273167,116.345333,0.7965,1.853562,1471.768,267,114.1959,2070,223.2948,0.6833333,181.35,9.216666,-3.925,0.1616,1.14,8.1,35,44,21,27,14,1.6,800,128.693,12.3934,0.1535518,978,1.020285,0.161,0.1236632,0.2400887,15.05437,19.79524,1.439822,96.11333,29.6355,0.8642704,0.1305432
371,44.273167,116.345333,0.98183,1.853562,1471.768,267,114.1959,2070,223.2948,0.6833333,181.35,9.216666,-3.925,0.1616,1.14,8.1,35,44,21,27,14,1.6,800,128.693,12.3934,0.1535518,978,1.020285,0.161,0.1236632,0.2400887,15.05437,19.79524,1.439822,96.11333,29.6355,0.8642704,0.1305432
372,44.273167,116.345333,2.73084,1.853562,1471.768,267,114.1959,2070,223.2948,0.6833333,181.35,9.216666,-3.925,0.1616,1.14,8.1,35,44,21,27,14,1.6,800,128.693,12.3934,0.1535518,978,1.020285,0.161,0.1236632,0.2400887,15.05437,19.79524,1.439822,96.11333,29.6355,0.8642704,0.1305432
373,44.273167,116.345333,1.45673,1.853562,1471.768,267,114.1959,2070,223.2948,0.6833333,181.35,9.216666,-3.925,0.1616,1.14,8.1,35,44,21,27,14,1.6,800,128.693,12.3934,0.1535518,978,1.020285,0.161,0.1236632,0.2400887,15.05437,19.79524,1.439822,96.11333,29.6355,0.8642704,0.1305432
